file_name,label,augmentations
augmented_20250214_2251\beceeb7570e94b8796586447e9c8aed7.jpg,1,
augmented_20250214_2251\149718b7f4774c919ee64cde83c173b3.jpg,1,
augmented_20250214_2251\6b09efdd072b42eb910024f659a97ead.jpg,0,
augmented_20250214_2251\c52213dfabcb44aa98c39c7311fc6ce3.jpg,1,
augmented_20250214_2251\d84f83cc54a141c0a03ac4f344da6753.jpg,0,
augmented_20250214_2251\8b5f5e88731b4f278c20196de1f4d006.jpg,1,
augmented_20250214_2251\b6495bfd94ea46cda7fed96a78884959.jpg,0,
augmented_20250214_2251\552f1c9656204da296c808bbaa969bf6.jpg,0,
augmented_20250214_2251\2275dc00b50f4183812b5c3930365598.jpg,0,
augmented_20250214_2251\e67085fb6d814cbabe08f978c738f3f7.jpg,1,
augmented_20250214_2251\e39be51443724676b6963515617cfda1.jpg,1,
augmented_20250214_2251\b8a87fe02fea4d04bb9add24b449fdb0.jpg,1,
augmented_20250214_2251\473424d82ca64f44970da9ea47bfc212.jpg,1,
augmented_20250214_2251\6ec0e6ddb630415ba5edf95fccd5df1c.jpg,0,
augmented_20250214_2251\b56c16dceaef441e8c66f893099470f1.jpg,0,
augmented_20250214_2251\862cfe50421946e1940287457c410010.jpg,0,
augmented_20250214_2251\d00187541257465c8e2aff8c6a1a5ce8.jpg,1,
augmented_20250214_2251\3789c19a070e46c498bf0f47a2385f06.jpg,1,
augmented_20250214_2251\d4d7bf95451444fa9320ce9025358ccc.jpg,0,
augmented_20250214_2251\ff6b1ab5320c4f1587a8bd110b16463b.jpg,1,
augmented_20250214_2251\6b1e32ddf0494b038c623d2227437f36.jpg,1,
augmented_20250214_2251\ac25f092a83f47ac8529fe6bbbdaa2eb.jpg,0,
augmented_20250214_2251\a46a580c07794c398e4011ae6bdb200a.jpg,1,
augmented_20250214_2251\f58f719bc0cf4bd0b314281faf935fac.jpg,0,
augmented_20250214_2251\0e08f3d172084602a15ec39705833084.jpg,1,
augmented_20250214_2251\6c67be60f68c4f66b18fb12a95916d3f.jpg,0,
augmented_20250214_2251\9189a4c1d23e45b69561bec5523d576e.jpg,1,
augmented_20250214_2251\650f7be1f0b1434cafd3676c4ea2ec8c.jpg,0,
augmented_20250214_2251\647bd2ebf0f749818fc1081e6d032c1d.jpg,1,
augmented_20250214_2251\1ce1826cdf944ba9a0dbad04c4c6441b.jpg,1,
augmented_20250214_2251\6ef039fa8e1141b896a2727c18183705.jpg,0,
augmented_20250214_2251\f763fd42a8a3451297f29a6b91f349de.jpg,0,
augmented_20250214_2251\744167f551974a21bfeb172234565857.jpg,0,
augmented_20250214_2251\d5837004b4ff41d1824fdf685460af2a.jpg,0,
augmented_20250214_2251\4a9996546a3640c5b337ff9f98cbde0a.jpg,0,
augmented_20250214_2251\0a55e310748c4048b199220bdb9866c3.jpg,0,
augmented_20250214_2251\2b73e169a6694594950c90b9a14674b4.jpg,0,
augmented_20250214_2251\37e66d1c34f447b9b234a65aa57a7e0c.jpg,0,
augmented_20250214_2251\633d642bb7bf4b2caa1cc46e58eade76.jpg,1,
augmented_20250214_2251\03c810c87f684cab8c9eba8629eaa777.jpg,1,
augmented_20250214_2251\8a40ab543d974b7f976b769678f5fc9b.jpg,0,
augmented_20250214_2251\1213995aa8e44b02928caea9dc08e975.jpg,1,
augmented_20250214_2251\bf4e705f937a499ea0f875f790430b16.jpg,1,
augmented_20250214_2251\1c7b7358db354b828c7b1c113c08d5a9.jpg,0,
augmented_20250214_2251\e362d041d1b14faab1cddf4daaee0848.jpg,1,
augmented_20250214_2251\4ca0118c4e6d4fca879f9305b06bb934.jpg,1,
augmented_20250214_2251\f4619b8c76e643ae94bcab199dd8aa40.jpg,0,
augmented_20250214_2251\ad85793e52004167acf2382d90d1de62.jpg,1,
augmented_20250214_2251\4aea3b876247467c8d3713d4920148ab.jpg,1,
augmented_20250214_2251\d53a19abc87e42b78115e62fda9e9909.jpg,0,
augmented_20250214_2251\ef155a1f910f4780a62f06b82fbd8568.jpg,0,
augmented_20250214_2251\94495a680e104e72abf9c90922a3f4c3.jpg,0,
augmented_20250214_2251\d8b49c1c9aae4a988d786672b7affaef.jpg,0,
augmented_20250214_2251\7a063d4da2bb466aa6ae67fd5bcb8243.jpg,0,
augmented_20250214_2251\40cc0da64f6946af9b189de40a2dc307.jpg,0,
augmented_20250214_2251\ca52eb6039c84be0b31b507935be2d47.jpg,1,
augmented_20250214_2251\d54e75b54e8e42c5b5bc4a728da158cf.jpg,1,
augmented_20250214_2251\ab5e78cb0be9456c85132d31e11f3078.jpg,1,
augmented_20250214_2251\4b52ea2363094aefbedba68470588880.jpg,1,
augmented_20250214_2251\615df26ce9494e5db2f70e57ce7a3a4f.jpg,1,
augmented_20250214_2251\a02c596a83164f82b794b1b67ff7bcec.jpg,1,
augmented_20250214_2251\addc36bed5834ea6af2c3e1562fb35d9.jpg,1,
augmented_20250214_2251\428f12559cd44825b4cf739a76940a89.jpg,0,
augmented_20250214_2251\28b939c6c1b745a491a197b5d751bdb6.jpg,1,
augmented_20250214_2251\402fdff65e6b401dab0e8bd16c869d7e.jpg,0,
augmented_20250214_2251\9c77a979b2284c2bb875c05f8601264c.jpg,1,
augmented_20250214_2251\80fcbfbc030d4ec09347351cec1a2fd2.jpg,0,
augmented_20250214_2251\f127b1987f9345a2abd6f50a0377b08c.jpg,0,
augmented_20250214_2251\3d2db4de479b4c6596908bc37e1ae7fb.jpg,0,
augmented_20250214_2251\f3b9bbadd27c4dcd947cca0d2f34129a.jpg,0,
augmented_20250214_2251\122ec76d8123470b9389b8c0422432af.jpg,1,
augmented_20250214_2251\eddff4b4b11a43fba7ae68625752d226.jpg,0,
augmented_20250214_2251\e515a00feeab4594a6c7d8ab46e87d3b.jpg,0,
augmented_20250214_2251\8840ad408f49448a9389d2f65c856d53.jpg,1,
augmented_20250214_2251\f6196e719a1a4be6b9968fc93e9e32a0.jpg,1,
augmented_20250214_2251\73ada4e2461049df8e0ac758fa678ce3.jpg,1,
augmented_20250214_2251\b5f38e0ec86844c0a3068cd13ea94080.jpg,0,
augmented_20250214_2251\53777c75ad594f75a865781718dd1286.jpg,1,
augmented_20250214_2251\a8e571f9a58446d4a78ca5cdefe1968e.jpg,1,
augmented_20250214_2251\702104c0b5b948f4b8e89ecd79f5894f.jpg,0,
augmented_20250214_2251\ddc48b48fa1241978909c25719cb8961.jpg,1,
augmented_20250214_2251\8adc7c389b9f42ddabc129f2963e1012.jpg,0,
augmented_20250214_2251\f1208acd82054497ba849c74a6a74b55.jpg,0,
augmented_20250214_2251\308a2557b79548278fe11c667544e757.jpg,0,
augmented_20250214_2251\147aa95fce6942f198dddd9e6feb1ee8.jpg,0,
augmented_20250214_2251\91f5e18cdfde4d6b929561f4ec150bbf.jpg,0,
augmented_20250214_2251\129b67d992a04e39a1d0efa8e5f00588.jpg,1,
augmented_20250214_2251\42b279d1413246e3afeaa551b1502bb8.jpg,1,
augmented_20250214_2251\d46c559b915b4208a270cd33a848aea6.jpg,1,
augmented_20250214_2251\28c3e006931c42e197c419430cf88d63.jpg,1,
augmented_20250214_2251\7d4c647ac52747e7a31b5d2c748adcc7.jpg,1,
augmented_20250214_2251\101957296913490c95409b6ac6734405.jpg,1,
augmented_20250214_2251\71b7ce5f5f434039bc37d5d5e37bb041.jpg,1,
augmented_20250214_2251\269695ec7cea418ebdd9d6ab48917898.jpg,1,
augmented_20250214_2251\d556bbe4bcfc4a17a47fe0c8950a318a.jpg,0,
augmented_20250214_2251\8fc47bc4b7144160a9b20ea8cbf87e78.jpg,0,
augmented_20250214_2251\40d929d8b39e43d7b8b7bd07afc66fe1.jpg,0,
augmented_20250214_2251\342a49a7aecc4615a6b7d9aec39b0104.jpg,1,
augmented_20250214_2251\100ca897d18048eda8a69c49fa7ea9bf.jpg,1,
augmented_20250214_2251\996f5240cfb44fc8afa3daae06ae21d9.jpg,0,
augmented_20250214_2251\2b3a9d1eb0f6456ab267380f990234e5.jpg,1,
augmented_20250214_2251\340014208f2e46afb5fb1b0837bf52cf.jpg,1,
augmented_20250214_2251\fae8df26a20f4997a23abe340a35a6ef.jpg,0,
augmented_20250214_2251\6aeb8c04e3094648a8f80ee1d62e587c.jpg,0,
augmented_20250214_2251\7ca2a0e8b05442e7b10fb8cf001bf834.jpg,1,
augmented_20250214_2251\f3e6483c3b2e40cdbd38ee2b1cd0960a.jpg,0,
augmented_20250214_2251\b18f08667fe243eaad7aca6719aee326.jpg,0,
augmented_20250214_2251\bc9d1631b2384703961201dd7491e5b7.jpg,1,
augmented_20250214_2251\0ba807cce40c40cb86c7c7c07dc28b5c.jpg,0,
augmented_20250214_2251\2cae42eba4864c27b6c57590ce05b7b2.jpg,1,
augmented_20250214_2251\a2060c4ce0de42668a1df66af2f0feaf.jpg,1,
augmented_20250214_2251\7050cf4c91d9473dbd70b6792ad7eecf.jpg,1,
augmented_20250214_2251\11a16af46e8b4cd3833787bb4cc0ca5c.jpg,1,
augmented_20250214_2251\48e8b84930cc4203b79633b21d96391e.jpg,0,
augmented_20250214_2251\9430aab4e74a4dd6bf2b8ee85e9d2039.jpg,0,
augmented_20250214_2251\fb0b4f9d221c4037bdd2e2356093373f.jpg,1,
augmented_20250214_2251\413f5ebbfd0441f59f5869c0b79b9910.jpg,0,
augmented_20250214_2251\55039a3a41074689b51845297ea0f8b5.jpg,1,
augmented_20250214_2251\136539b4a93a4b88bdca729a0d9d2240.jpg,0,
augmented_20250214_2251\7283059af12c4ff383cc4a13ac4fd046.jpg,1,
augmented_20250214_2251\c04b6cc7a06f4aebb4faafd01318899a.jpg,1,
augmented_20250214_2251\4d76d790a5f3480da3909ea0fd4fc588.jpg,0,
augmented_20250214_2251\4ce93b8efdee41c5a19d7478e63d0862.jpg,1,
augmented_20250214_2251\f95742714d134b50a5903e768cb3287d.jpg,1,
augmented_20250214_2251\4719f4c5ea464e3da82993ae9a0e280d.jpg,1,
augmented_20250214_2251\4ffad390a30b460e9a281df22ad2f71e.jpg,1,
augmented_20250214_2251\aa4989e67d1f4fff8c133672c3f0a93e.jpg,1,
augmented_20250214_2251\9bfd72a86bb74edba8afdda5efa4b784.jpg,1,
augmented_20250214_2251\984533c09628453bb3c19f4610a82f7f.jpg,1,
augmented_20250214_2251\b710b925950e40efa75b78f028c03f12.jpg,1,
augmented_20250214_2251\efa3ce934dd24eab8af54ef581d786fc.jpg,1,
augmented_20250214_2251\196a3b32e0f24e239b2cd5c795f45762.jpg,0,
augmented_20250214_2251\8f9dfdcaa5e944b4a5348785a2ebe99b.jpg,1,
augmented_20250214_2251\8f476136d0f84fd880d90602a6b25af3.jpg,0,
augmented_20250214_2251\d2783fee800b4db7a069cd9bc097b7e3.jpg,0,
augmented_20250214_2251\6b1b4ec385c346cdb4b5c6e74837df2b.jpg,0,
augmented_20250214_2251\c4c8317d57474db9be627f5e45cc241f.jpg,1,
augmented_20250214_2251\a0520427f8cc444eba6e4846512b1281.jpg,1,
augmented_20250214_2251\4c787e1bb8a04e599786c2617752e97a.jpg,1,
augmented_20250214_2251\67f8cea7a8a843aea2aa2a74eae1dde8.jpg,0,
augmented_20250214_2251\d78a5453fdce4d00b52240f88d16bff0.jpg,0,
augmented_20250214_2251\f8d8b3722c9849b599659c28a167ee12.jpg,0,
augmented_20250214_2251\0719ec37349f47d7af16fd4b072e1f0d.jpg,0,
augmented_20250214_2251\50b2ec0ae1c143f7b28608a5451ac14b.jpg,1,
augmented_20250214_2251\198431f639e247cd9e78a35d78d374ef.jpg,0,
augmented_20250214_2251\195efe4c4ae843ecb4d2b79545bb9d4d.jpg,1,
augmented_20250214_2251\b2de9fa414c64a39b81904e3ca7936f1.jpg,0,
augmented_20250214_2251\17ce0c8c6e5e4a86aa14106322120368.jpg,0,
augmented_20250214_2251\efe9f8cbfa8641fbaa65e26556d2ce66.jpg,1,
augmented_20250214_2251\442dd924440b4668b24cd271d7867101.jpg,0,
augmented_20250214_2251\797d315c0fb349a49dee7893b96e4c01.jpg,1,
augmented_20250214_2251\dc6a740340af48d49a398feb7691323f.jpg,0,
augmented_20250214_2251\c51918420b5b4f7a86fdaea3bce15337.jpg,0,
augmented_20250214_2251\f43e9bed5d4c4d8aac32ed0c655662c1.jpg,0,
augmented_20250214_2251\babe7b5ef1a9487493bc2a7ab72c95e9.jpg,0,
augmented_20250214_2251\2bae8c0b899c432798810508bb4b637e.jpg,0,
augmented_20250214_2251\00a1c6c39f034eb689aa830470acbcb2.jpg,0,
augmented_20250214_2251\b7ff96d3c0384043b9976d8952b987dd.jpg,1,
augmented_20250214_2251\b969d03e56bc4713a50629ba04c277e1.jpg,0,
augmented_20250214_2251\d2f15270b5044f0795e8b5435b559f72.jpg,1,
augmented_20250214_2251\7e073e935df042dea6f2d8852b76217b.jpg,0,
augmented_20250214_2251\7e8c3bbbb5f5420c94ae744803771f50.jpg,1,
augmented_20250214_2251\658ed7fec3f245d3a7bc7444deec76f5.jpg,0,
augmented_20250214_2251\4a4287dd70724e438a3ee83c8aa5ac6c.jpg,0,
augmented_20250214_2251\162e3016a6d54b278c360420a237de19.jpg,1,
augmented_20250214_2251\788c1c24791e4f2d98d030eb96ddf164.jpg,1,
augmented_20250214_2251\be13b004f3dc45d18cc8c073f5fa461d.jpg,1,
augmented_20250214_2251\5d39bb26bb964a4ba19a6ab1a8314bd4.jpg,1,
augmented_20250214_2251\0ba4d20cb68140ad9b8b17851d5952bd.jpg,1,
augmented_20250214_2251\399d445c49d04ea88e06590c794425a3.jpg,1,
augmented_20250214_2251\f9e6e379e2914c989961d47528236c64.jpg,1,
augmented_20250214_2251\e3405e327c8249d9b981ba5afeb950b6.jpg,1,
augmented_20250214_2251\22bbbce08b8c47f5a3343f003b1b0e29.jpg,0,
augmented_20250214_2251\8d5afb656a9441aca68f186d6abd8555.jpg,1,
augmented_20250214_2251\187c3a952bae46a293824bd38a594356.jpg,1,
augmented_20250214_2251\f958d593a41b4046907b35066d845c28.jpg,0,
augmented_20250214_2251\dfaf72b00472434897b927a7e401f91a.jpg,0,
augmented_20250214_2251\1fc73e8bc69842668a27f23ed65b5024.jpg,1,
augmented_20250214_2251\71353952d377415aa421969f07537aee.jpg,0,
augmented_20250214_2251\be2a032b9f8f4b86ab330b72a6ac15b5.jpg,0,
augmented_20250214_2251\b03fdd27f1934d6c843f2aca730ce9f6.jpg,1,
augmented_20250214_2251\66d70fbc5a5c4ec7914318c08f162fe0.jpg,0,
augmented_20250214_2251\e1428801c0d6416e8e85508b6a54db0f.jpg,0,
augmented_20250214_2251\f53f19a1036d4b82b7ba68b7a961ba50.jpg,0,
augmented_20250214_2251\223d7fa3c3bf46018a093113ef6e0802.jpg,1,
augmented_20250214_2251\4f86ff5792994d91a78e4bf273bc0227.jpg,1,
augmented_20250214_2251\4a9ae2d34cf04621b649813dc17eac05.jpg,0,
augmented_20250214_2251\a11e6ce8c03e4347b16fa7412a27906b.jpg,0,
augmented_20250214_2251\97c48eeb3e1d4ee28e47886d869a5299.jpg,0,
augmented_20250214_2251\c5dbfba339a742f59433cbee88d84c33.jpg,0,
augmented_20250214_2251\f8ce720b59f849c2a7d86d36420c591d.jpg,1,
augmented_20250214_2251\ee73d712820b4bed9ae84f7b5043e454.jpg,1,
augmented_20250214_2251\f0fbb4fc010a4516b926ce16a597a896.jpg,1,
augmented_20250214_2251\0d8a3e98adfd4bc497ce5bd5fca8f446.jpg,1,
augmented_20250214_2251\b111e472e2264ea5a34a204254873909.jpg,0,
augmented_20250214_2251\91b4971889964bd4aa1bd03f34179640.jpg,1,
augmented_20250214_2251\758c3550ee034b8f9c56a45f2980c68d.jpg,1,
augmented_20250214_2251\774aeb00dbf44520bf3be78bb600bda9.jpg,1,
augmented_20250214_2251\90442cac5209414bbb92e898534f677c.jpg,0,
augmented_20250214_2251\254b929788f647028bcecec1cc07d023.jpg,1,
augmented_20250214_2251\18ee6ef6ede340cfa104b90e6b3f723d.jpg,0,
augmented_20250214_2251\85c4894bb0404132ab9624ea9ddc86ba.jpg,0,
augmented_20250214_2251\593c0ecaa5eb479ab72635ed3470e9bf.jpg,0,
augmented_20250214_2251\cd8951e8952a45f49626b9106f279820.jpg,0,
augmented_20250214_2251\0161b0da1b0145f59a97266722723ed4.jpg,1,
augmented_20250214_2251\d1dcc9a14ba54dcf8bc5858fef841c36.jpg,1,
augmented_20250214_2251\2bf4f2cf300f47a8a95e141b13c7e57a.jpg,1,
augmented_20250214_2251\c45affef1c3d48a5ad0f97e106c19c52.jpg,1,
augmented_20250214_2251\8fe559068f6445358989239200259b0c.jpg,0,
augmented_20250214_2251\10cf02b2f1af48378b6d02374b87ba4b.jpg,1,
augmented_20250214_2251\8e088bd79980472896ca9251eb5b34bd.jpg,1,
augmented_20250214_2251\02ab0d0b92d2401aadc992ab8ec7b8a5.jpg,1,
augmented_20250214_2251\25bf95eaaf9b4edfbbbdb4767f7f21be.jpg,1,
augmented_20250214_2251\f4d12269cdf74d0bbc8d56ae535e4fdd.jpg,0,
augmented_20250214_2251\62067a203190414baead58510ede45e0.jpg,0,
augmented_20250214_2251\5f446d1f61354e46982e2aaa0995e7c6.jpg,1,
augmented_20250214_2251\9cb257154f7540c599a81f86520bfc6c.jpg,0,
augmented_20250214_2251\62d727549a634fadbe9fe7d1bb9e7bed.jpg,0,
augmented_20250214_2251\d14d612d69314b1d8962d7f9db9d1edf.jpg,0,
augmented_20250214_2251\81b113e207f848489ebbbe53ddeceb3c.jpg,1,
augmented_20250214_2251\fd4f15080fd44f91bcea226004c87525.jpg,1,
augmented_20250214_2251\34c4655387d84878b1d5bbdb6e901474.jpg,0,
augmented_20250214_2251\33c7c53a3dca4fdd9c3df0061a170bf5.jpg,1,
augmented_20250214_2251\0c65a469c285498e9da3b7ac6df9f83c.jpg,0,
augmented_20250214_2251\758333a67b764042889111803f0f11ae.jpg,0,
augmented_20250214_2251\bc5a6882ce00438eaa96c93e6485efce.jpg,0,
augmented_20250214_2251\01e5b510cd914feba6a1e43f9408417d.jpg,0,
augmented_20250214_2251\966dafd3d701447ea3f3a06baa4f30cf.jpg,0,
augmented_20250214_2251\c7da2052da16433ba12317590f1dad65.jpg,1,
augmented_20250214_2251\4bfdbe05b565491db118175412936392.jpg,0,
augmented_20250214_2251\44e364a3789a472b869bc5513d28e685.jpg,0,
augmented_20250214_2251\f63502b9f3cf47ada0430e924c563b2a.jpg,1,
augmented_20250214_2251\09708379751e44d0bc908d8652d0db3e.jpg,0,
augmented_20250214_2251\a16ddb1db4084ecd8480e7b3c35f5f54.jpg,1,
augmented_20250214_2251\54e75dcc51d24e96988872db573c32a5.jpg,0,
augmented_20250214_2251\f24f0b92f07048919050508aedbde55c.jpg,1,
augmented_20250214_2251\a6dcb93f596a43249135678dfcfc17ea.jpg,1,
augmented_20250214_2251\b9a54d88b1a74584bcbfc2f5b8281e75.jpg,0,
augmented_20250214_2251\994035b0903b4c8e8f6d3af4d7e2f6ad.jpg,1,
augmented_20250214_2251\9bc45f607c1b493c8c0e3f4deafd4c6c.jpg,1,
augmented_20250214_2251\3ed43c950f974758a793d1d8c2a70713.jpg,0,
augmented_20250214_2251\437af1a57e084aebb339a520d9339be9.jpg,0,
augmented_20250214_2251\7ee50aa0499d45ac80548869c53ba967.jpg,0,
augmented_20250214_2251\323a4a5674cf4c9ba601c796ec01d052.jpg,0,
augmented_20250214_2251\3a8354d66b41426f831e9788a8c612c4.jpg,0,
augmented_20250214_2251\fb68d74f7ddf46d08c09bdf2d4851b35.jpg,1,
augmented_20250214_2251\16bfac23537b4552845604e7665c7a3f.jpg,1,
augmented_20250214_2251\f814fe31f662437283a80a6560041141.jpg,0,
augmented_20250214_2251\815cd991920148fdaabac6c1fdac0330.jpg,0,
augmented_20250214_2251\7abd152cb1d44e9ebf0c2648045a77bf.jpg,1,
augmented_20250214_2251\cbd1c2455e2d4f238e6904f1fd62d2f6.jpg,1,
augmented_20250214_2251\041be3153810433ab146bc97d5af505c.jpg,0,
augmented_20250214_2251\0fe4f8110e5a4fe5bae85381d26f1b84.jpg,0,
augmented_20250214_2251\e3556c1820be43338907edc356911a54.jpg,1,
augmented_20250214_2251\9610cbd8f276441fbf1f44c3934caf3c.jpg,1,
augmented_20250214_2251\d2729a93d46543928159f4a507a75cd3.jpg,0,
augmented_20250214_2251\8583f4f7116c426a951e280bd88db79e.jpg,1,
augmented_20250214_2251\15436d051cda4f0f885ea786cf7bbd9e.jpg,0,
augmented_20250214_2251\ab0a1876836243b2bfc0b79ced4eff50.jpg,1,
augmented_20250214_2251\b4397773fc8e4418ba06a1b17fb7186b.jpg,1,
augmented_20250214_2251\a1bdb3bed7a440018ec2b2272897af31.jpg,1,
augmented_20250214_2251\abc69a9e3a834c82a777a2207f1d8bc8.jpg,1,
augmented_20250214_2251\25ea852f30594bc5915eb929682af429.jpg,0,
augmented_20250214_2251\c42dc13b36ae430cb52627a445ecd014.jpg,0,
augmented_20250214_2251\c620a5672fc94a65b1e120137acc8f2e.jpg,1,
augmented_20250214_2251\d44c775e431243b2920044b16ae45a45.jpg,1,
augmented_20250214_2251\2e899be7a5d04b05a7b2ae5cd8f996f1.jpg,0,
augmented_20250214_2251\463949ffc0d34a62be9ac228455b3d65.jpg,0,
augmented_20250214_2251\e64403979d084e34984fa07b41361937.jpg,0,
augmented_20250214_2251\e9536d9f389a4c15b737198acdf1d72c.jpg,0,
augmented_20250214_2251\749fb4df38824976bac554371e6cf7d3.jpg,1,
augmented_20250214_2251\39aac604525145faa53b478a1a5de77c.jpg,0,
augmented_20250214_2251\eef0b527d9154981aff81a2f772ea53f.jpg,0,
augmented_20250214_2251\f698b93cb7124ac2b51f0c813fa93584.jpg,1,
augmented_20250214_2251\f25e2f9534694f499336b59a84780590.jpg,0,
augmented_20250214_2251\2c6a13224ac543a2ae05a57508446a16.jpg,1,
augmented_20250214_2251\fb5700dc0568488dadb34415cd32f27e.jpg,1,
augmented_20250214_2251\0977e3fb55254712a6d62b23582f6ad8.jpg,1,
augmented_20250214_2251\c52ab42ba0f64a78a30aabac6c97e514.jpg,1,
