file_name,label
train_data\f9c539595ecd4c399ef26ae64ef0b7c4.jpg,1.0
train_data\29e05ffb08e64766a35eecf843a66502.jpg,0.0
train_data\3d6607861b544ec6866bcef81c65804f.jpg,1.0
train_data\9ec6fd612b9a4affa8add496d40f39aa.jpg,0.0
train_data\d5a6f65fd3c44d598666f39c1f5d4526.jpg,0.0
train_data\336ba2ce98b24f5bae1cd9ba09eea8d1.jpg,1.0
train_data\f2ab48f7aec74188917f556d99966d19.jpg,1.0
train_data\052b35a453a1420b9cb11256ccb5c458.jpg,1.0
train_data\65458834ad794d79b11a53cb45c4a2b2.jpg,0.0
train_data\bc9d1631b2384703961201dd7491e5b7.jpg,1.0
train_data\39aac604525145faa53b478a1a5de77c.jpg,0.0
train_data\315b38834eb9442badd96079a6911e78.jpg,1.0
train_data\b4231b9da8844b02a17e5effdc7b8182.jpg,1.0
train_data\b5f38e0ec86844c0a3068cd13ea94080.jpg,0.0
train_data\c98026afb9044618b9e6c4e004e50c96.jpg,1.0
train_data\4d9274765ff14dca94b3bd7f9e257706.jpg,0.0
train_data\dea116642f354126b79d048de24010e3.jpg,1.0
train_data\9780798c20c94d609dd10b531999da20.jpg,1.0
train_data\1fc65786ddfa4a55bbcd44ea717c2154.jpg,1.0
train_data\788c1c24791e4f2d98d030eb96ddf164.jpg,1.0
train_data\5d81fa12bc3b4cea8c94a6700a477cf2.jpg,1.0
train_data\bc5a6882ce00438eaa96c93e6485efce.jpg,0.0
train_data\d8b49c1c9aae4a988d786672b7affaef.jpg,0.0
train_data\14b892efa0b24056b5b131d9d530b5a7.jpg,1.0
train_data\d1151016568641c3857945ea3ccec37d.jpg,0.0
train_data\7abd152cb1d44e9ebf0c2648045a77bf.jpg,1.0
train_data\2b3a9d1eb0f6456ab267380f990234e5.jpg,1.0
train_data\895448e578164e04ad1bc5817484c783.jpg,1.0
train_data\0719ec37349f47d7af16fd4b072e1f0d.jpg,0.0
train_data\40d929d8b39e43d7b8b7bd07afc66fe1.jpg,0.0
train_data\efa3ce934dd24eab8af54ef581d786fc.jpg,1.0
train_data\5094d090812b48ecb030e0ef77fa95e6.jpg,1.0
train_data\c6ff8e87a5ca4e5096ed9087bee1cac9.jpg,0.0
train_data\d4d7bf95451444fa9320ce9025358ccc.jpg,0.0
train_data\e362d041d1b14faab1cddf4daaee0848.jpg,1.0
train_data\e515a00feeab4594a6c7d8ab46e87d3b.jpg,0.0
train_data\c80cd36ed5d0406e9a665fb352720ff3.jpg,0.0
train_data\f0fbb4fc010a4516b926ce16a597a896.jpg,1.0
train_data\d2783fee800b4db7a069cd9bc097b7e3.jpg,0.0
train_data\e69331aa5b2a4cbea16b470d2f7aef6f.jpg,0.0
train_data\a8e571f9a58446d4a78ca5cdefe1968e.jpg,1.0
train_data\6c67be60f68c4f66b18fb12a95916d3f.jpg,0.0
train_data\91b4971889964bd4aa1bd03f34179640.jpg,1.0
train_data\b7ff96d3c0384043b9976d8952b987dd.jpg,1.0
train_data\b4397773fc8e4418ba06a1b17fb7186b.jpg,1.0
train_data\0333c4335ebb44afb633ec1e78a02f48.jpg,0.0
train_data\9549900f91104bed8f5e2574973ff241.jpg,0.0
train_data\758c3550ee034b8f9c56a45f2980c68d.jpg,1.0
train_data\b710b925950e40efa75b78f028c03f12.jpg,1.0
train_data\d84f83cc54a141c0a03ac4f344da6753.jpg,0.0
train_data\baa221d6fd624c13a0a4ded4b57a5e71.jpg,1.0
train_data\136539b4a93a4b88bdca729a0d9d2240.jpg,0.0
train_data\dc5d5ae4e4f344078e4c78f75b1de704.jpg,0.0
train_data\89275abe83e24396b85b6777300aa12c.jpg,0.0
train_data\cbde416decb448258c152c553b82dd74.jpg,0.0
train_data\862cfe50421946e1940287457c410010.jpg,0.0
train_data\d2729a93d46543928159f4a507a75cd3.jpg,0.0
train_data\fe2798ac71eb418db6a672ba5c3e511d.jpg,1.0
train_data\7e073e935df042dea6f2d8852b76217b.jpg,0.0
train_data\375c6695c7bd47d8bc15dd91c3302f43.jpg,0.0
train_data\44e364a3789a472b869bc5513d28e685.jpg,0.0
train_data\c7d8c8b9a6eb42d9bbab4e31e8cf59f4.jpg,0.0
train_data\be8284f8981544ec9c58aceb7b233595.jpg,1.0
train_data\fb68d74f7ddf46d08c09bdf2d4851b35.jpg,1.0
train_data\beceeb7570e94b8796586447e9c8aed7.jpg,1.0
train_data\c620a5672fc94a65b1e120137acc8f2e.jpg,1.0
train_data\4b52ea2363094aefbedba68470588880.jpg,1.0
train_data\ab0a1876836243b2bfc0b79ced4eff50.jpg,1.0
train_data\ac25f092a83f47ac8529fe6bbbdaa2eb.jpg,0.0
train_data\f127b1987f9345a2abd6f50a0377b08c.jpg,0.0
train_data\d53a19abc87e42b78115e62fda9e9909.jpg,0.0
train_data\106a797a648e41f7891afcf89c132575.jpg,1.0
train_data\e64403979d084e34984fa07b41361937.jpg,0.0
train_data\650f7be1f0b1434cafd3676c4ea2ec8c.jpg,0.0
train_data\39132bcd929c40b99c0915421e330489.jpg,1.0
train_data\65eb680cc49045039b728bd0e0f714e0.jpg,0.0
train_data\4ce93b8efdee41c5a19d7478e63d0862.jpg,1.0
train_data\4d76d790a5f3480da3909ea0fd4fc588.jpg,0.0
train_data\02ab0d0b92d2401aadc992ab8ec7b8a5.jpg,1.0
train_data\399d445c49d04ea88e06590c794425a3.jpg,1.0
train_data\0c65a469c285498e9da3b7ac6df9f83c.jpg,0.0
train_data\6c41de6f9a474703b3500cd58a6c1a96.jpg,1.0
train_data\addc36bed5834ea6af2c3e1562fb35d9.jpg,1.0
train_data\e3556c1820be43338907edc356911a54.jpg,1.0
train_data\a02c596a83164f82b794b1b67ff7bcec.jpg,1.0
train_data\2bae8c0b899c432798810508bb4b637e.jpg,0.0
train_data\e67085fb6d814cbabe08f978c738f3f7.jpg,1.0
train_data\5d39bb26bb964a4ba19a6ab1a8314bd4.jpg,1.0
train_data\48afd48949a546448fb338887c1a5d6c.jpg,1.0
train_data\dea814be24d74f42b93f97e445145563.jpg,0.0
train_data\cbd1c2455e2d4f238e6904f1fd62d2f6.jpg,1.0
train_data\78e2a36be4264abbac8129690125b23b.jpg,0.0
train_data\b111e472e2264ea5a34a204254873909.jpg,0.0
train_data\8a126a12dc68424b8b20c72c9ef5db74.jpg,1.0
train_data\8d5afb656a9441aca68f186d6abd8555.jpg,1.0
train_data\28c3e006931c42e197c419430cf88d63.jpg,1.0
train_data\85c4894bb0404132ab9624ea9ddc86ba.jpg,0.0
train_data\badfa05574ed400bb65bd6fa2759a414.jpg,0.0
train_data\269695ec7cea418ebdd9d6ab48917898.jpg,1.0
train_data\5f446d1f61354e46982e2aaa0995e7c6.jpg,1.0
train_data\dfaf72b00472434897b927a7e401f91a.jpg,0.0
train_data\08b784a25539430ab4b32586951687d9.jpg,1.0
train_data\8b5f5e88731b4f278c20196de1f4d006.jpg,1.0
train_data\fb5700dc0568488dadb34415cd32f27e.jpg,1.0
train_data\f3e6483c3b2e40cdbd38ee2b1cd0960a.jpg,0.0
train_data\da86e2b864a34647baf80f1f6789cc01.jpg,0.0
train_data\8542fe161d9147be8e835e50c0de39cd.jpg,0.0
train_data\e904c74593c34d70ae631a9ad9aa7ba4.jpg,0.0
train_data\1c7b7358db354b828c7b1c113c08d5a9.jpg,0.0
train_data\eef0b527d9154981aff81a2f772ea53f.jpg,0.0
train_data\b18f08667fe243eaad7aca6719aee326.jpg,0.0
train_data\cff3e8fe3d794bbdac16ea3e65899203.jpg,0.0
train_data\b819533507d5492f8795ccec67a9d40c.jpg,0.0
train_data\25bf95eaaf9b4edfbbbdb4767f7f21be.jpg,1.0
train_data\71353952d377415aa421969f07537aee.jpg,0.0
train_data\0153866030ce47eab5a54682f96b333e.jpg,1.0
train_data\f330d3f6998f4c45beb3c63e50acbd64.jpg,1.0
train_data\647bd2ebf0f749818fc1081e6d032c1d.jpg,1.0
train_data\4167c14ce3744f1483c6ae997420cec1.jpg,1.0
train_data\7283059af12c4ff383cc4a13ac4fd046.jpg,1.0
train_data\9c77a979b2284c2bb875c05f8601264c.jpg,1.0
train_data\02ea162101304e228238314ffe020553.jpg,0.0
train_data\1fc73e8bc69842668a27f23ed65b5024.jpg,1.0
train_data\87ad8d3469604812ade168d2950b156c.jpg,0.0
train_data\e379e4532b8a42cc8b9551ba5720834e.jpg,1.0
train_data\cd8951e8952a45f49626b9106f279820.jpg,0.0
train_data\d2fafb24a46d42738a7208e33b17b8a6.jpg,1.0
train_data\6b1b4ec385c346cdb4b5c6e74837df2b.jpg,0.0
train_data\91f5e18cdfde4d6b929561f4ec150bbf.jpg,0.0
train_data\ff6b1ab5320c4f1587a8bd110b16463b.jpg,1.0
train_data\29c0970eb68e4305adc62dee8a3ce26d.jpg,0.0
train_data\8a40ab543d974b7f976b769678f5fc9b.jpg,0.0
train_data\10fb5b10fce04cd4b91ea106da66277c.jpg,1.0
train_data\33c7c53a3dca4fdd9c3df0061a170bf5.jpg,1.0
train_data\bc401fc3bd6f48b392639187f439b703.jpg,1.0
train_data\0ba807cce40c40cb86c7c7c07dc28b5c.jpg,0.0
train_data\ab5e78cb0be9456c85132d31e11f3078.jpg,1.0
train_data\aad5711935d54a2cbbef72fd87e98faf.jpg,0.0
train_data\d4da89fca2ee4efa8329f03d22d0bd5b.jpg,0.0
train_data\8952870d1f08469fa2985808a55b5416.jpg,0.0
train_data\abc69a9e3a834c82a777a2207f1d8bc8.jpg,1.0
train_data\323a4a5674cf4c9ba601c796ec01d052.jpg,0.0
train_data\bb3835e6043c4c6b8df48450f3c611fd.jpg,0.0
train_data\402fdff65e6b401dab0e8bd16c869d7e.jpg,0.0
train_data\0cece27fad1b462baeabe8189479619b.jpg,0.0
train_data\d2f15270b5044f0795e8b5435b559f72.jpg,1.0
train_data\7050cf4c91d9473dbd70b6792ad7eecf.jpg,1.0
train_data\d1dcc9a14ba54dcf8bc5858fef841c36.jpg,1.0
train_data\4ca0118c4e6d4fca879f9305b06bb934.jpg,1.0
train_data\041be3153810433ab146bc97d5af505c.jpg,0.0
train_data\73ada4e2461049df8e0ac758fa678ce3.jpg,1.0
train_data\e9536d9f389a4c15b737198acdf1d72c.jpg,0.0
train_data\ecbcd023a14540ed836a70ff086c2c89.jpg,1.0
train_data\54e75dcc51d24e96988872db573c32a5.jpg,0.0
train_data\038c677fc1d34964886764780cc530d2.jpg,0.0
train_data\6b1e32ddf0494b038c623d2227437f36.jpg,1.0
train_data\310ff6629e3c44e4b90f82dc25871d80.jpg,1.0
train_data\b969d03e56bc4713a50629ba04c277e1.jpg,0.0
train_data\87bde13422144780bf12dff1aac49788.jpg,0.0
train_data\7637578553f84830bb251a6d3701a249.jpg,1.0
train_data\7c530e9b77c5481fa57e51ff28b7afbb.jpg,0.0
train_data\43f26c3b498a4ab8a6803f1543911e3d.jpg,0.0
train_data\815cd991920148fdaabac6c1fdac0330.jpg,0.0
train_data\bffefd1629ab4e38a6b0c4095b870b6f.jpg,0.0
train_data\195efe4c4ae843ecb4d2b79545bb9d4d.jpg,1.0
train_data\f95742714d134b50a5903e768cb3287d.jpg,1.0
train_data\cd602aa04f12498db1a28cb17765fd74.jpg,0.0
train_data\53777c75ad594f75a865781718dd1286.jpg,1.0
train_data\a7a1b223bdfc4ae2adb35b34ea84be98.jpg,0.0
train_data\13665330566244eaa117ed74711f6005.jpg,1.0
train_data\9bc45f607c1b493c8c0e3f4deafd4c6c.jpg,1.0
train_data\37743a8f04e1441db7ffcbb3c0ba9ede.jpg,1.0
train_data\4f86ff5792994d91a78e4bf273bc0227.jpg,1.0
train_data\adb6b792b4d446e1814c74a5eff42d07.jpg,1.0
train_data\b56c16dceaef441e8c66f893099470f1.jpg,0.0
train_data\c42dc13b36ae430cb52627a445ecd014.jpg,0.0
train_data\100ca897d18048eda8a69c49fa7ea9bf.jpg,1.0
train_data\fe84a0f26e81491a8561e8ec4c21404c.jpg,0.0
train_data\0bb2445284e44052b3adc09d47444f23.jpg,0.0
train_data\00a1c6c39f034eb689aa830470acbcb2.jpg,0.0
train_data\ff320367c6f1461683734b7efdeecf2f.jpg,0.0
train_data\2cae42eba4864c27b6c57590ce05b7b2.jpg,1.0
train_data\e1428801c0d6416e8e85508b6a54db0f.jpg,0.0
train_data\0a2ba60e935c4d48a26fc4e48f138fac.jpg,0.0
train_data\162e3016a6d54b278c360420a237de19.jpg,1.0
train_data\80fcbfbc030d4ec09347351cec1a2fd2.jpg,0.0
train_data\0d8de498978d4cc1918f1f246112dbd8.jpg,1.0
train_data\e3405e327c8249d9b981ba5afeb950b6.jpg,1.0
train_data\6b09efdd072b42eb910024f659a97ead.jpg,0.0
train_data\ee1db43f48204b94a66579d6726dcd7b.jpg,0.0
train_data\f58f719bc0cf4bd0b314281faf935fac.jpg,0.0
train_data\546f31270f3c49719b0785f38b0a75b9.jpg,1.0
train_data\0a55e310748c4048b199220bdb9866c3.jpg,0.0
train_data\f8ce720b59f849c2a7d86d36420c591d.jpg,1.0
train_data\55039a3a41074689b51845297ea0f8b5.jpg,1.0
train_data\8fc47bc4b7144160a9b20ea8cbf87e78.jpg,0.0
train_data\90c844bba9764e5cad2dc8d5a109f0c7.jpg,1.0
train_data\633d642bb7bf4b2caa1cc46e58eade76.jpg,1.0
train_data\33a6a93ef8074ef684291557a00a408b.jpg,0.0
train_data\f398b2a53e2a4b70b04e671eeaa397ba.jpg,0.0
train_data\198431f639e247cd9e78a35d78d374ef.jpg,0.0
train_data\72a3082bf64d45d58c2a59d7568b4f9c.jpg,0.0
train_data\f0bb3165588748b282108914957fc9b4.jpg,0.0
train_data\d5837004b4ff41d1824fdf685460af2a.jpg,0.0
train_data\9bfd72a86bb74edba8afdda5efa4b784.jpg,1.0
train_data\babe7b5ef1a9487493bc2a7ab72c95e9.jpg,0.0
train_data\4a4287dd70724e438a3ee83c8aa5ac6c.jpg,0.0
train_data\7d4c647ac52747e7a31b5d2c748adcc7.jpg,1.0
train_data\ad85793e52004167acf2382d90d1de62.jpg,1.0
train_data\9a457c62bcbe456ba164518a77412c1a.jpg,1.0
train_data\7ca2a0e8b05442e7b10fb8cf001bf834.jpg,1.0
train_data\f63502b9f3cf47ada0430e924c563b2a.jpg,1.0
train_data\f24f0b92f07048919050508aedbde55c.jpg,1.0
train_data\0977e3fb55254712a6d62b23582f6ad8.jpg,1.0
train_data\02f63bf8a7ce48e2a78e53f557e0fe70.jpg,0.0
train_data\572f8961e7664458abffec28a9206ea1.jpg,1.0
train_data\e1eeb075dea448178dccb9b10bbd28c4.jpg,1.0
train_data\9cb257154f7540c599a81f86520bfc6c.jpg,0.0
train_data\056c50d0deb143fab54c59548d02ca9f.jpg,1.0
train_data\a6dcb93f596a43249135678dfcfc17ea.jpg,1.0
train_data\7ee50aa0499d45ac80548869c53ba967.jpg,0.0
train_data\187c3a952bae46a293824bd38a594356.jpg,1.0
train_data\d6433aa20f9544b98bacb0152ccc4248.jpg,1.0
train_data\16bfac23537b4552845604e7665c7a3f.jpg,1.0
train_data\2c0a2c9fc970414e91cfac1c08ae1db2.jpg,0.0
train_data\510ef13d517a4d44ba5a239421f45ec2.jpg,1.0
train_data\f8d8b3722c9849b599659c28a167ee12.jpg,0.0
train_data\342a49a7aecc4615a6b7d9aec39b0104.jpg,1.0
train_data\886e1c69d7074598bc752912a7d73ff3.jpg,0.0
train_data\0ba4d20cb68140ad9b8b17851d5952bd.jpg,1.0
train_data\a8bf1471ba5e4e3e8fb52c1d218f0acd.jpg,0.0
train_data\101957296913490c95409b6ac6734405.jpg,1.0
train_data\cc2810bda2c340229292d05e9e3571ad.jpg,0.0
train_data\90442cac5209414bbb92e898534f677c.jpg,0.0
train_data\223d7fa3c3bf46018a093113ef6e0802.jpg,1.0
train_data\d00187541257465c8e2aff8c6a1a5ce8.jpg,1.0
train_data\f43e9bed5d4c4d8aac32ed0c655662c1.jpg,0.0
train_data\c7da2052da16433ba12317590f1dad65.jpg,1.0
train_data\fca51a92c79340c882b0e6c8e4c3dc28.jpg,0.0
train_data\e4a434beb3244a47aa0ffa8cfc84888d.jpg,1.0
train_data\437af1a57e084aebb339a520d9339be9.jpg,0.0
train_data\0fe4f8110e5a4fe5bae85381d26f1b84.jpg,0.0
train_data\09708379751e44d0bc908d8652d0db3e.jpg,0.0
train_data\d777ef1d711a49f6b5e7c124ea50d674.jpg,0.0
train_data\42b279d1413246e3afeaa551b1502bb8.jpg,1.0
train_data\3cf07426bc6c406da2163db68315c228.jpg,0.0
train_data\2350d0e6d7324b189f6046213c6c99b0.jpg,1.0
train_data\d5c51250043b49e4ba0c4dcfe3e62ea2.jpg,0.0
train_data\d54e75b54e8e42c5b5bc4a728da158cf.jpg,1.0
train_data\25eca5f2b27b4b1e9e033beb5788474f.jpg,0.0
train_data\254b929788f647028bcecec1cc07d023.jpg,1.0
train_data\1213995aa8e44b02928caea9dc08e975.jpg,1.0
train_data\ddc48b48fa1241978909c25719cb8961.jpg,1.0
train_data\d6256f83482a47c98ed73f1156410833.jpg,0.0
train_data\b32960b91c2c488399761373b36274cb.jpg,1.0
train_data\a0520427f8cc444eba6e4846512b1281.jpg,1.0
train_data\81b113e207f848489ebbbe53ddeceb3c.jpg,1.0
train_data\b6495bfd94ea46cda7fed96a78884959.jpg,0.0
train_data\a2060c4ce0de42668a1df66af2f0feaf.jpg,1.0
train_data\9189a4c1d23e45b69561bec5523d576e.jpg,1.0
train_data\f958d593a41b4046907b35066d845c28.jpg,0.0
train_data\fc9dbe25e2d54014a7fafd53198632f5.jpg,1.0
train_data\5df7c67bf9674d019b4fb56b5f29276b.jpg,1.0
train_data\994035b0903b4c8e8f6d3af4d7e2f6ad.jpg,1.0
train_data\f6240ef6520648d899a5960555037320.jpg,1.0
train_data\10cf02b2f1af48378b6d02374b87ba4b.jpg,1.0
train_data\71d589d4a93a4ae6890c343e01da477e.jpg,0.0
train_data\a0a308de65644a9c894cb31e0b0c68d5.jpg,1.0
train_data\eb0c52e058e648eca65fb9629a386163.jpg,0.0
train_data\6717a9bdadc24d4c96e88ee24f2329ef.jpg,1.0
train_data\17ce0c8c6e5e4a86aa14106322120368.jpg,0.0
train_data\ea3c9c0fca6f487ead9402a39c7c4d81.jpg,1.0
train_data\a800f49570cb4d50af59352b9b911d66.jpg,1.0
train_data\d9553d260c5e4704ac559c0ede477285.jpg,1.0
train_data\b03fdd27f1934d6c843f2aca730ce9f6.jpg,1.0
train_data\c6cf8a1412164ffbacc4f9220e781864.jpg,0.0
train_data\797d315c0fb349a49dee7893b96e4c01.jpg,1.0
train_data\87d9520aa98545c09386404ad4b9019c.jpg,1.0
train_data\39fcf0de25024b149dc022089bba57ff.jpg,0.0
train_data\fae8df26a20f4997a23abe340a35a6ef.jpg,0.0
train_data\f763fd42a8a3451297f29a6b91f349de.jpg,0.0
train_data\ab4f751e88ba4621a5cd034a417ef12d.jpg,1.0
train_data\149718b7f4774c919ee64cde83c173b3.jpg,1.0
train_data\be13b004f3dc45d18cc8c073f5fa461d.jpg,1.0
train_data\7a063d4da2bb466aa6ae67fd5bcb8243.jpg,0.0
train_data\658805f0e90e4b558341f9afce1b8de4.jpg,1.0
train_data\9430aab4e74a4dd6bf2b8ee85e9d2039.jpg,0.0
train_data\67f8cea7a8a843aea2aa2a74eae1dde8.jpg,0.0
train_data\0161b0da1b0145f59a97266722723ed4.jpg,1.0
train_data\93b09cb5e53e45b89d00429b759f7048.jpg,0.0
train_data\8dc74d26b8a74439ae2de41c67797506.jpg,0.0
train_data\4c79247e2e7c463fa4f14fc940f1664e.jpg,0.0
train_data\984533c09628453bb3c19f4610a82f7f.jpg,1.0
train_data\14ee9c102a584cc5ab736be46c061bd3.jpg,1.0
train_data\779d694787ee473fa88f763da74ed06b.jpg,0.0
train_data\e2b09bd2b6f44cb89b24bd0d4d0570ee.jpg,1.0
train_data\b3bf8a5bbc544f6f9f3cfbdf70145d72.jpg,1.0
train_data\744167f551974a21bfeb172234565857.jpg,0.0
train_data\03e1ee51d4dd47b39cf9fe4005b4c227.jpg,0.0
train_data\d14d612d69314b1d8962d7f9db9d1edf.jpg,0.0
train_data\6285e9ff4a2d46f5acbe35326869f7b8.jpg,1.0
train_data\f4619b8c76e643ae94bcab199dd8aa40.jpg,0.0
train_data\c240aecf20764f8396b64e6b89954fd1.jpg,1.0
train_data\a6a5c6f38fb54650999c1bafd6faa6ee.jpg,1.0
train_data\01e5b510cd914feba6a1e43f9408417d.jpg,0.0
train_data\00e785bd9bf84e6fbf85f76b69ccd09c.jpg,0.0
train_data\0d8a3e98adfd4bc497ce5bd5fca8f446.jpg,1.0
train_data\8bea4d620f574219a1f59634039490ac.jpg,1.0
train_data\ac80f60e1bde49f5b3b224989f206efa.jpg,1.0
train_data\d556bbe4bcfc4a17a47fe0c8950a318a.jpg,0.0
train_data\3133591437d44c068fbb52507ea47093.jpg,1.0
train_data\67d1b9f1f71242249629c5a73814c343.jpg,1.0
train_data\c45affef1c3d48a5ad0f97e106c19c52.jpg,1.0
train_data\7307064b8e3c4722b35ee25215c48f68.jpg,0.0
train_data\2c350fe54675458db09746b896486095.jpg,1.0
train_data\f4d12269cdf74d0bbc8d56ae535e4fdd.jpg,0.0
train_data\ef155a1f910f4780a62f06b82fbd8568.jpg,0.0
train_data\26ec27ea4a4e4b85859d3388e215c97d.jpg,0.0
train_data\3f296210999244b98509ff54714518b7.jpg,1.0
train_data\d9b86d51ed024720bab18c5c2b4deefe.jpg,1.0
train_data\ff6b1ab5320c4f1587a8bd110b16463b_aug_1.jpg,1.0
train_data\198431f639e247cd9e78a35d78d374ef_aug_1.jpg,0.0
train_data\42ab6a6cab9847fba19c6ccfd33f71e5_aug_1.jpg,0.0
train_data\29c0970eb68e4305adc62dee8a3ce26d_aug_1.jpg,0.0
train_data\b5f38e0ec86844c0a3068cd13ea94080_aug_1.jpg,0.0
train_data\d5a6f65fd3c44d598666f39c1f5d4526_aug_1.jpg,0.0
train_data\25eca5f2b27b4b1e9e033beb5788474f_aug_1.jpg,0.25
train_data\c98026afb9044618b9e6c4e004e50c96_aug_1.jpg,1.0
train_data\0d8de498978d4cc1918f1f246112dbd8_aug_1.jpg,1.0
train_data\9549900f91104bed8f5e2574973ff241_aug_1.jpg,0.0
train_data\b6d346aecd2a4e6b8c52e121d71e1a7a_aug_1.jpg,0.39664325485447693
